time,P,G(i),H_sun,T2m,WS10m,Int
20161013:1009,32.82,977.23,48.93,30.39,3.33,0.0
20161013:1109,30.8,898.36,43.26,30.65,4.62,0.0
20161013:1209,24.65,703.83,34.41,30.9,5.9,0.0
20161013:1309,18.92,536.89,23.68,29.74,6.24,0.0
20161013:1409,8.96,269.92,11.88,28.58,6.58,0.0
20161013:1509,0.0,0.0,0.0,27.41,6.92,0.0
20161013:1609,0.0,0.0,0.0,26.83,6.76,0.0
20161013:1709,0.0,0.0,0.0,26.25,6.59,0.0
20161013:1809,0.0,0.0,0.0,25.67,6.43,0.0
20161013:1909,0.0,0.0,0.0,25.32,6.21,0.0
20161013:2009,0.0,0.0,0.0,24.98,5.99,0.0
20161013:2109,0.0,0.0,0.0,24.63,5.77,0.0
20161013:2209,0.0,0.0,0.0,24.25,5.46,0.0
20161013:2309,0.0,0.0,0.0,23.86,5.15,0.0
20161014:0009,0.0,0.0,0.0,23.48,4.84,0.0
20161014:0109,0.0,0.0,0.0,23.08,4.31,0.0
20161014:0209,0.0,0.0,0.0,22.67,3.77,0.0
20161014:0309,0.0,0.0,0.0,22.27,3.24,0.0
20161014:0409,0.36,24.77,4.73,23.46,3.12,0.0
20161014:0509,7.82,241.01,16.89,24.64,2.99,0.0
20161014:0609,17.24,490.32,28.26,25.82,2.87,0.0
20161014:0709,24.81,706.45,38.26,27.37,3.72,0.0
20161014:0809,30.08,867.69,45.86,28.91,4.57,0.0
20161014:0909,33.13,964.91,49.65,30.46,5.42,0.0
20161014:1009,33.66,974.62,48.55,30.08,6.0,0.0
20161014:1109,31.12,889.91,42.91,29.69,6.59,0.0
20161014:1209,26.5,747.35,34.1,29.31,7.17,0.0
20161014:1309,18.82,528.54,23.4,28.26,7.22,0.0
20161014:1409,8.66,259.74,11.62,27.21,7.27,0.0
20161014:1509,0.0,0.0,0.0,26.16,7.32,0.0
20161014:1609,0.0,0.0,0.0,25.8,6.84,0.0
20161014:1709,0.0,0.0,0.0,25.43,6.36,0.0
20161014:1809,0.0,0.0,0.0,25.07,5.88,0.0
20161014:1909,0.0,0.0,0.0,24.74,5.49,0.0
20161014:2009,0.0,0.0,0.0,24.4,5.11,0.0
20161014:2109,0.0,0.0,0.0,24.07,4.73,0.0
20161014:2209,0.0,0.0,0.0,23.9,4.5,0.0
20161014:2309,0.0,0.0,0.0,23.73,4.26,0.0
20161015:0009,0.0,0.0,0.0,23.56,4.03,0.0
20161015:0109,0.0,0.0,0.0,23.55,3.85,0.0
20161015:0209,0.0,0.0,0.0,23.53,3.68,0.0
20161015:0309,0.0,0.0,0.0,23.52,3.5,0.0
20161015:0409,0.3,22.19,4.57,23.7,3.3,0.0
20161015:0509,7.85,240.92,16.7,23.88,3.1,0.0
20161015:0609,17.47,492.42,28.05,24.05,2.9,0.0
20161015:0709,25.48,719.68,38.0,24.78,3.23,0.0
20161015:0809,29.64,847.49,45.54,25.5,3.56,0.0
20161015:0909,32.86,949.39,49.29,26.23,3.89,0.0
20161015:1009,33.52,965.21,48.18,26.06,4.27,0.0
20161015:1109,30.71,872.95,42.56,25.9,4.64,0.0
20161015:1209,25.72,720.64,33.79,25.73,5.02,0.0
20161015:1309,18.1,505.0,23.12,25.42,5.31,0.0
20161015:1409,8.52,254.14,11.37,25.12,5.59,0.0
20161015:1509,0.0,0.0,-0.98,24.81,5.88,0.0
20161015:1609,0.0,0.0,0.0,24.43,5.5,0.0
20161015:1709,0.0,0.0,0.0,24.06,5.13,0.0
20161015:1809,0.0,0.0,0.0,23.68,4.76,0.0
20161015:1909,0.0,0.0,0.0,23.17,4.45,0.0
20161015:2009,0.0,0.0,0.0,22.66,4.13,0.0
20161015:2109,0.0,0.0,0.0,22.15,3.82,0.0
20161015:2209,0.0,0.0,0.0,21.91,3.5,0.0
20161015:2309,0.0,0.0,0.0,21.66,3.18,0.0
20161016:0009,0.0,0.0,0.0,21.42,2.86,0.0
20161016:0109,0.0,0.0,0.0,21.39,2.97,0.0
20161016:0209,0.0,0.0,0.0,21.35,3.09,0.0
20161016:0309,0.0,0.0,0.0,21.32,3.2,0.0
20161016:0409,0.19,16.55,4.41,22.29,3.01,0.0
20161016:0509,6.09,189.8,16.52,23.26,2.82,0.0
20161016:0609,15.07,426.21,27.83,24.22,2.63,0.0
20161016:0709,22.58,638.82,37.73,25.54,2.99,0.0
20161016:0809,27.5,788.92,45.22,26.85,3.35,0.0
20161016:0909,28.52,823.97,48.92,28.17,3.71,0.0
20161016:1009,28.81,825.94,47.81,28.3,4.56,0.0
20161016:1109,26.56,752.46,42.22,28.43,5.41,0.0
20161016:1209,23.74,668.09,33.48,28.56,6.26,0.0
20161016:1309,16.61,467.23,22.84,27.83,6.59,0.0
20161016:1409,8.14,245.16,11.11,27.1,6.91,0.0
20161016:1509,0.0,0.0,-1.22,26.37,7.24,0.0
20161016:1609,0.0,0.0,0.0,25.91,7.05,0.0
20161016:1709,0.0,0.0,0.0,25.46,6.86,0.0
20161016:1809,0.0,0.0,0.0,25.0,6.68,0.0
20161016:1909,0.0,0.0,0.0,24.53,6.4,0.0
20161016:2009,0.0,0.0,0.0,24.07,6.11,0.0
20161016:2109,0.0,0.0,0.0,23.6,5.83,0.0
20161016:2209,0.0,0.0,0.0,23.26,5.7,0.0
20161016:2309,0.0,0.0,0.0,22.91,5.57,0.0
20161017:0009,0.0,0.0,0.0,22.57,5.43,0.0
20161017:0109,0.0,0.0,0.0,22.55,5.46,0.0
20161017:0209,0.0,0.0,0.0,22.54,5.49,0.0
20161017:0309,0.0,0.0,0.0,22.52,5.52,0.0
20161017:0409,0.17,15.62,4.25,23.23,5.19,0.0
20161017:0509,6.1,189.89,16.33,23.94,4.86,0.0
20161017:0609,15.65,439.06,27.61,24.64,4.54,0.0
20161017:0709,23.1,645.83,37.46,25.67,4.71,0.0
20161017:0809,28.12,795.95,44.9,26.69,4.89,0.0
20161017:0909,29.72,848.23,48.56,27.71,5.06,0.0
20161017:1009,29.41,836.65,47.44,27.52,5.3,0.0
20161017:1109,26.97,760.25,41.87,27.33,5.54,0.0
20161017:1209,23.67,663.27,33.17,27.14,5.78,0.0
20161017:1309,18.89,527.91,22.57,26.33,6.0,0.0
20161017:1409,8.63,257.85,10.86,25.53,6.21,0.0
20161017:1509,0.0,0.0,0.0,24.72,6.43,0.0
20161017:1609,0.0,0.0,0.0,24.32,5.92,0.0
20161017:1709,0.0,0.0,0.0,23.92,5.42,0.0
20161017:1809,0.0,0.0,0.0,23.52,4.91,0.0
20161017:1909,0.0,0.0,0.0,22.94,4.14,0.0
20161017:2009,0.0,0.0,0.0,22.37,3.37,0.0
20161017:2109,0.0,0.0,0.0,21.79,2.59,0.0
20161017:2209,0.0,0.0,0.0,21.68,2.63,0.0
20161017:2309,0.0,0.0,0.0,21.56,2.67,0.0
20161018:0009,0.0,0.0,0.0,21.45,2.7,0.0
20161018:0109,0.0,0.0,0.0,21.47,2.45,0.0
20161018:0209,0.0,0.0,0.0,21.48,2.19,0.0
20161018:0309,0.0,0.0,0.0,21.5,1.93,0.0
20161018:0409,0.22,17.8,4.08,21.95,2.1,0.0
20161018:0509,6.03,186.06,16.14,22.39,2.27,0.0
20161018:0609,10.05,287.63,27.38,22.83,2.44,0.0
20161018:0709,18.45,517.68,37.2,23.65,2.8,0.0
20161018:0809,22.92,647.21,44.58,24.46,3.17,0.0
20161018:0909,29.87,855.89,48.2,25.27,3.53,0.0
20161018:1009,32.8,944.21,47.07,25.3,3.76,0.0
20161018:1109,29.29,833.01,41.53,25.34,3.98,0.0
20161018:1209,18.88,528.75,32.87,25.37,4.21,0.0
20161018:1309,9.24,266.22,22.3,25.09,4.27,0.0
20161018:1409,5.48,169.89,10.62,24.82,4.33,0.0
20161018:1509,0.0,0.0,0.0,24.54,4.39,0.0
20161018:1609,0.0,0.0,0.0,24.18,4.07,0.0
20161018:1709,0.0,0.0,0.0,23.82,3.76,0.0
20161018:1809,0.0,0.0,0.0,23.46,3.45,0.0
20161018:1909,0.0,0.0,0.0,22.96,3.13,0.0
20161018:2009,0.0,0.0,0.0,22.46,2.81,0.0
20161018:2109,0.0,0.0,0.0,21.96,2.5,0.0
20161018:2209,0.0,0.0,0.0,22.0,2.58,0.0
20161018:2309,0.0,0.0,0.0,22.03,2.67,0.0
20161019:0009,0.0,0.0,0.0,22.07,2.76,0.0
20161019:0109,0.0,0.0,0.0,21.57,2.8,0.0
20161019:0209,0.0,0.0,0.0,21.07,2.84,0.0
20161019:0309,0.0,0.0,0.0,20.57,2.88,0.0
20161019:0409,0.21,18.27,3.91,21.38,2.42,0.0
20161019:0509,7.9,241.83,15.95,22.19,1.95,0.0
20161019:0609,17.15,486.4,27.16,22.99,1.49,0.0
20161019:0709,24.62,702.15,36.93,23.48,1.64,0.0
20161019:0809,29.93,869.65,44.26,23.96,1.79,0.0
20161019:0909,32.65,960.16,47.84,24.44,1.94,0.0
20161019:1009,32.93,963.02,46.71,24.4,2.31,0.0
20161019:1109,30.62,881.79,41.2,24.37,2.68,0.0
20161019:1209,26.07,737.05,32.57,24.33,3.05,0.0
20161019:1309,18.14,508.49,22.03,24.18,3.25,0.0
20161019:1409,7.52,226.79,10.37,24.03,3.45,0.0
20161019:1509,0.0,0.0,0.0,23.88,3.66,0.0
20161019:1609,0.0,0.0,0.0,23.48,3.38,0.0
20161019:1709,0.0,0.0,0.0,23.07,3.1,0.0
20161019:1809,0.0,0.0,0.0,22.67,2.83,0.0
20161019:1909,0.0,0.0,0.0,22.18,2.74,0.0
20161019:2009,0.0,0.0,0.0,21.68,2.66,0.0
20161019:2109,0.0,0.0,0.0,21.19,2.58,0.0
20161019:2209,0.0,0.0,0.0,20.95,2.52,0.0
20161019:2309,0.0,0.0,0.0,20.72,2.47,0.0
20161020:0009,0.0,0.0,0.0,20.48,2.41,0.0
20161020:0109,0.0,0.0,0.0,20.57,2.65,0.0
20161020:0209,0.0,0.0,0.0,20.65,2.88,0.0
20161020:0309,0.0,0.0,0.0,20.74,3.12,0.0
20161020:0409,0.14,14.04,3.75,21.46,2.73,0.0
20161020:0509,7.01,215.12,15.76,22.18,2.34,0.0
20161020:0609,17.16,484.26,26.94,22.9,1.96,0.0
20161020:0709,25.08,711.04,36.66,23.5,2.18,0.0
20161020:0809,30.13,868.0,43.94,24.1,2.41,0.0
20161020:0909,32.91,958.46,47.49,24.7,2.63,0.0
20161020:1009,33.43,967.03,46.35,24.55,3.17,0.0
20161020:1109,31.3,891.67,40.87,24.41,3.7,0.0
20161020:1209,26.86,751.59,32.27,24.26,4.23,0.0
20161020:1309,18.81,523.16,21.76,24.22,4.68,0.0
20161020:1409,8.32,248.59,10.13,24.18,5.13,0.0
20161020:1509,0.0,0.0,0.0,24.14,5.57,0.0
20161020:1609,0.0,0.0,0.0,23.85,5.38,0.0
20161020:1709,0.0,0.0,0.0,23.56,5.2,0.0
20161020:1809,0.0,0.0,0.0,23.27,5.01,0.0
20161020:1909,0.0,0.0,0.0,22.9,4.77,0.0
20161020:2009,0.0,0.0,0.0,22.54,4.53,0.0
20161020:2109,0.0,0.0,0.0,22.17,4.29,0.0
20161020:2209,0.0,0.0,0.0,21.9,4.19,0.0
20161020:2309,0.0,0.0,0.0,21.62,4.1,0.0
20161021:0009,0.0,0.0,0.0,21.35,4.0,0.0
20161021:0109,0.0,0.0,0.0,21.3,4.03,0.0
20161021:0209,0.0,0.0,0.0,21.26,4.06,0.0
20161021:0309,0.0,0.0,0.0,21.21,4.1,0.0
20161021:0409,0.03,7.61,3.58,21.91,3.8,0.0
20161021:0509,6.29,193.53,15.57,22.61,3.51,0.0
20161021:0609,17.82,499.57,26.71,23.31,3.21,0.0
20161021:0709,23.56,659.4,36.39,24.0,3.58,0.0
20161021:0809,28.3,800.37,43.63,24.69,3.95,0.0
20161021:0909,20.38,573.53,47.13,25.38,4.32,0.0
20161021:1009,21.99,617.06,45.99,25.11,4.61,0.0
20161021:1109,20.79,580.12,40.54,24.84,4.91,0.0
20161021:1209,25.26,702.13,31.98,24.57,5.2,0.0
20161021:1309,17.69,491.67,21.5,24.34,5.15,0.0
20161021:1409,7.54,226.93,9.89,24.11,5.11,0.0
20161021:1509,0.0,0.0,0.0,23.87,5.06,0.0
20161021:1609,0.0,0.0,0.0,23.69,5.19,0.0
20161021:1709,0.0,0.0,0.0,23.52,5.32,0.0
20161021:1809,0.0,0.0,0.0,23.34,5.45,0.0
20161021:1909,0.0,0.0,0.0,23.2,5.43,0.0
20161021:2009,0.0,0.0,0.0,23.07,5.42,0.0
20161021:2109,0.0,0.0,0.0,22.93,5.41,0.0
20161021:2209,0.0,0.0,0.0,22.73,5.14,0.0
20161021:2309,0.0,0.0,0.0,22.52,4.88,0.0
20161022:0009,0.0,0.0,0.0,22.32,4.62,0.0
20161022:0109,0.0,0.0,0.0,22.39,4.58,0.0
20161022:0209,0.0,0.0,0.0,22.46,4.54,0.0
20161022:0309,0.0,0.0,0.0,22.53,4.5,0.0
20161022:0409,0.1,12.43,3.41,22.9,4.29,0.0
20161022:0509,7.4,227.02,15.38,23.27,4.09,0.0
20161022:0609,16.94,474.15,26.49,23.64,3.89,0.0
20161022:0709,24.73,691.52,36.12,24.08,3.86,0.0
20161022:0809,30.02,851.67,43.31,24.52,3.83,0.0
20161022:0909,26.46,749.75,46.78,24.96,3.79,0.0
20161022:1009,32.23,920.18,45.64,24.73,4.07,0.0
20161022:1109,28.9,814.56,40.21,24.5,4.34,0.0
20161022:1209,9.43,270.81,31.69,24.27,4.62,0.0
20161022:1309,15.17,422.99,21.25,23.93,4.71,0.0
20161022:1409,3.98,127.42,9.66,23.59,4.8,0.0
20161022:1509,0.0,0.0,0.0,23.24,4.88,0.0
20161022:1609,0.0,0.0,0.0,22.99,4.58,0.0
20161022:1709,0.0,0.0,0.0,22.74,4.28,0.0
20161022:1809,0.0,0.0,0.0,22.49,3.97,0.0
20161022:1909,0.0,0.0,0.0,22.08,3.86,0.0
20161022:2009,0.0,0.0,0.0,21.67,3.75,0.0
20161022:2109,0.0,0.0,0.0,21.26,3.64,0.0
20161022:2209,0.0,0.0,0.0,21.0,3.55,0.0
20161022:2309,0.0,0.0,0.0,20.74,3.46,0.0
20161023:0009,0.0,0.0,0.0,20.48,3.37,0.0
20161023:0109,0.0,0.0,0.0,20.3,2.93,0.0
20161023:0209,0.0,0.0,0.0,20.11,2.49,0.0
20161023:0309,0.0,0.0,0.0,19.93,2.06,0.0
20161023:0409,0.0,0.0,0.0,20.78,1.9,0.0
20161023:0509,5.37,167.02,15.18,21.62,1.75,0.0
20161023:0609,16.34,461.58,26.26,22.46,1.6,0.0
20161023:0709,25.02,709.16,35.85,23.11,2.02,0.0
20161023:0809,30.16,866.65,42.99,23.75,2.45,0.0
20161023:0909,33.05,957.66,46.43,24.39,2.87,0.0
20161023:1009,32.4,931.36,45.29,24.31,3.31,0.0
20161023:1109,28.02,791.4,39.89,24.23,3.75,0.0
20161023:1209,24.52,683.88,31.41,24.15,4.19,0.0
20161023:1309,18.12,504.27,20.99,23.81,4.31,0.0
20161023:1409,7.0,211.87,9.43,23.47,4.43,0.0
20161023:1509,0.0,0.0,0.0,23.12,4.55,0.0
20161023:1609,0.0,0.0,0.0,22.87,4.49,0.0
20161023:1709,0.0,0.0,0.0,22.62,4.43,0.0
20161023:1809,0.0,0.0,0.0,22.37,4.37,0.0
20161023:1909,0.0,0.0,0.0,22.01,4.11,0.0
20161023:2009,0.0,0.0,0.0,21.66,3.85,0.0
20161023:2109,0.0,0.0,0.0,21.3,3.59,0.0
20161023:2209,0.0,0.0,0.0,21.03,3.43,0.0
20161023:2309,0.0,0.0,0.0,20.77,3.27,0.0
20161024:0009,0.0,0.0,0.0,20.5,3.12,0.0
20161024:0109,0.0,0.0,0.0,20.44,2.74,0.0
20161024:0209,0.0,0.0,0.0,20.38,2.37,0.0
20161024:0309,0.0,0.0,0.0,20.32,2.0,0.0
20161024:0409,0.0,0.0,0.0,20.99,1.41,0.0
20161024:0509,6.45,199.43,14.99,21.66,0.81,0.0
20161024:0609,16.5,472.83,26.03,22.32,0.22,0.0
20161024:0709,24.1,692.49,35.58,23.04,0.92,0.0
20161024:0809,29.17,846.72,42.68,23.75,1.63,0.0
20161024:0909,30.99,900.17,46.08,24.47,2.33,0.0
20161024:1009,30.22,867.13,44.94,24.52,3.11,0.0
20161024:1109,28.12,795.05,39.57,24.57,3.89,0.0
20161024:1209,20.56,571.86,31.12,24.62,4.66,0.0
20161024:1309,17.0,473.28,20.74,24.17,4.66,0.0
20161024:1409,5.89,181.23,9.21,23.72,4.66,0.0
20161024:1509,0.0,0.0,0.0,23.27,4.66,0.0
20161024:1609,0.0,0.0,0.0,23.04,4.39,0.0
20161024:1709,0.0,0.0,0.0,22.81,4.11,0.0
20161024:1809,0.0,0.0,0.0,22.58,3.83,0.0
20161024:1909,0.0,0.0,0.0,22.16,3.5,0.0
20161024:2009,0.0,0.0,0.0,21.73,3.17,0.0
20161024:2109,0.0,0.0,0.0,21.31,2.84,0.0
20161024:2209,0.0,0.0,0.0,21.36,2.51,0.0
20161024:2309,0.0,0.0,0.0,21.41,2.17,0.0
20161025:0009,0.0,0.0,0.0,21.46,1.83,0.0
20161025:0109,0.0,0.0,0.0,21.08,1.91,0.0
20161025:0209,0.0,0.0,0.0,20.69,1.99,0.0
20161025:0309,0.0,0.0,0.0,20.31,2.07,0.0
20161025:0409,0.0,0.0,0.0,21.04,2.02,0.0
20161025:0509,6.16,190.44,14.79,21.76,1.97,0.0
20161025:0609,14.35,405.06,25.8,22.48,1.92,0.0
20161025:0709,23.51,665.15,35.31,23.24,2.02,0.0
20161025:0809,21.58,612.36,42.36,24.0,2.13,0.0
20161025:0909,28.92,837.7,45.74,24.76,2.23,0.0
20161025:1009,32.53,939.15,44.6,24.77,3.19,0.0
20161025:1109,27.61,778.73,39.26,24.79,4.15,0.0
20161025:1209,24.8,689.84,30.84,24.8,5.1,0.0
20161025:1309,7.33,214.46,20.5,24.37,5.43,0.0
20161025:1409,6.56,199.72,8.99,23.95,5.76,0.0
20161025:1509,0.0,0.0,0.0,23.52,6.08,0.0
20161025:1609,0.0,0.0,0.0,23.4,6.19,0.0
20161025:1709,0.0,0.0,0.0,23.29,6.29,0.0
20161025:1809,0.0,0.0,0.0,23.17,6.4,0.0
20161025:1909,0.0,0.0,0.0,22.9,6.0,0.0
20161025:2009,0.0,0.0,0.0,22.63,5.59,0.0
20161025:2109,0.0,0.0,0.0,22.36,5.19,0.0
20161025:2209,0.0,0.0,0.0,22.06,5.02,0.0
20161025:2309,0.0,0.0,0.0,21.75,4.86,0.0
20161026:0009,0.0,0.0,0.0,21.45,4.69,0.0
20161026:0109,0.0,0.0,0.0,21.62,4.82,0.0
20161026:0209,0.0,0.0,0.0,21.8,4.96,0.0
20161026:0309,0.0,0.0,0.0,21.97,5.09,0.0
20161026:0409,0.0,0.0,0.0,22.49,4.63,0.0
20161026:0509,7.32,225.12,14.59,23.01,4.17,0.0
20161026:0609,17.12,479.31,25.57,23.53,3.71,0.0
20161026:0709,24.67,693.27,35.04,24.69,3.55,0.0
20161026:0809,29.6,848.22,42.05,25.84,3.4,0.0
20161026:0909,32.33,943.21,45.4,26.99,3.24,0.0
20161026:1009,32.67,944.28,44.26,26.97,4.11,0.0
20161026:1109,30.53,869.04,38.94,26.96,4.98,0.0
20161026:1209,25.79,722.6,30.57,26.94,5.85,0.0
20161026:1309,17.65,493.71,20.26,26.43,6.19,0.0
20161026:1409,6.96,212.93,8.77,25.93,6.53,0.0
20161026:1509,0.0,0.0,0.0,25.42,6.87,0.0
20161026:1609,0.0,0.0,0.0,25.05,6.57,0.0
20161026:1709,0.0,0.0,0.0,24.69,6.28,0.0
20161026:1809,0.0,0.0,0.0,24.32,5.99,0.0
20161026:1909,0.0,0.0,0.0,23.85,5.48,0.0
20161026:2009,0.0,0.0,0.0,23.39,4.97,0.0
20161026:2109,0.0,0.0,0.0,22.92,4.46,0.0
20161026:2209,0.0,0.0,0.0,22.51,4.34,0.0
20161026:2309,0.0,0.0,0.0,22.09,4.23,0.0
20161027:0009,0.0,0.0,0.0,21.68,4.12,0.0
20161027:0109,0.0,0.0,0.0,21.41,4.39,0.0
20161027:0209,0.0,0.0,0.0,21.14,4.66,0.0
20161027:0309,0.0,0.0,0.0,20.87,4.92,0.0
20161027:0409,0.0,0.0,0.0,21.86,4.67,0.0
20161027:0509,3.44,111.96,14.39,22.85,4.42,0.0
20161027:0609,16.16,452.42,25.34,23.84,4.17,0.0
20161027:0709,23.89,670.86,34.77,25.22,3.91,0.0
20161027:0809,29.06,833.05,41.74,26.59,3.65,0.0
20161027:0909,31.29,913.55,45.06,27.97,3.39,0.0
20161027:1009,28.34,823.19,43.93,27.86,3.16,0.0
20161027:1109,6.92,208.69,38.64,27.75,2.92,0.0
20161027:1209,4.03,129.4,30.3,27.64,2.69,0.0
20161027:1309,2.74,93.24,20.02,27.23,2.89,0.0
20161027:1409,1.92,70.34,8.56,26.82,3.09,0.0
20161027:1509,0.0,0.0,0.0,26.4,3.28,0.0
20161027:1609,0.0,0.0,0.0,25.99,3.01,0.0
20161027:1709,0.0,0.0,0.0,25.58,2.73,0.0
20161027:1809,0.0,0.0,0.0,25.17,2.46,0.0
20161027:1909,0.0,0.0,0.0,24.84,1.79,0.0
20161027:2009,0.0,0.0,0.0,24.5,1.12,0.0
20161027:2109,0.0,0.0,0.0,24.17,0.46,0.0
20161027:2209,0.0,0.0,0.0,23.55,0.71,0.0
20161027:2309,0.0,0.0,0.0,22.94,0.96,0.0
20161028:0009,0.0,0.0,0.0,22.32,1.21,0.0
20161028:0109,0.0,0.0,0.0,21.98,1.37,0.0
20161028:0209,0.0,0.0,0.0,21.65,1.52,0.0
20161028:0309,0.0,0.0,0.0,21.31,1.67,0.0
20161028:0409,0.0,0.0,0.0,21.19,2.11,0.0
20161028:0509,7.2,220.92,14.19,21.07,2.55,0.0
20161028:0609,16.44,456.76,25.11,20.95,2.99,0.0
20161028:0709,23.72,658.24,34.5,21.37,2.98,0.0
20161028:0809,29.48,830.93,41.43,21.79,2.97,0.0
20161028:0909,32.4,924.31,44.72,22.21,2.97,0.0
20161028:1009,32.07,924.63,43.59,22.23,2.24,0.0
20161028:1109,29.0,836.25,38.34,22.24,1.52,0.0
20161028:1209,23.56,674.37,30.03,22.26,0.8,0.0
20161028:1309,16.36,460.47,19.79,22.58,1.64,0.0
20161028:1409,5.97,184.11,8.35,22.9,2.47,0.0
20161028:1509,0.0,0.0,0.0,23.21,3.31,0.0
20161028:1609,0.0,0.0,0.0,22.96,3.27,0.0
20161028:1709,0.0,0.0,0.0,22.72,3.23,0.0
20161028:1809,0.0,0.0,0.0,22.47,3.19,0.0
20161028:1909,0.0,0.0,0.0,22.9,2.81,0.0
20161028:2009,0.0,0.0,0.0,23.32,2.44,0.0
20161028:2109,0.0,0.0,0.0,23.75,2.07,0.0
20161028:2209,0.0,0.0,0.0,23.53,1.78,0.0
20161028:2309,0.0,0.0,0.0,23.31,1.5,0.0
20161029:0009,0.0,0.0,0.0,23.09,1.21,0.0
20161029:0109,0.0,0.0,0.0,22.45,1.84,0.0
20161029:0209,0.0,0.0,0.0,21.8,2.46,0.0
20161029:0309,0.0,0.0,0.0,21.16,3.09,0.0
20161029:0409,0.0,0.0,0.0,21.75,2.93,0.0
20161029:0509,5.55,173.34,13.99,22.34,2.78,0.0
20161029:0609,15.64,439.84,24.88,22.92,2.62,0.0
20161029:0709,23.6,665.07,34.23,23.42,2.42,0.0
20161029:0809,28.4,815.15,41.12,23.91,2.23,0.0
20161029:0909,30.9,901.06,44.39,24.41,2.03,0.0
20161029:1009,31.22,900.62,43.27,24.24,2.74,0.0
20161029:1109,29.13,826.09,38.04,24.06,3.44,0.0
20161029:1209,24.35,678.17,29.77,23.89,4.15,0.0
20161029:1309,16.02,445.48,19.56,23.59,4.66,0.0
20161029:1409,5.66,174.82,8.15,23.3,5.17,0.0
20161029:1509,0.0,0.0,0.0,23.0,5.68,0.0
20161029:1609,0.0,0.0,0.0,22.89,5.43,0.0
20161029:1709,0.0,0.0,0.0,22.78,5.17,0.0
20161029:1809,0.0,0.0,0.0,22.67,4.91,0.0
20161029:1909,0.0,0.0,0.0,22.31,4.48,0.0
20161029:2009,0.0,0.0,0.0,21.96,4.05,0.0
20161029:2109,0.0,0.0,0.0,21.6,3.61,0.0
20161029:2209,0.0,0.0,0.0,21.47,3.4,0.0
20161029:2309,0.0,0.0,0.0,21.34,3.18,0.0
20161030:0009,0.0,0.0,0.0,21.21,2.97,0.0
20161030:0109,0.0,0.0,0.0,21.48,2.78,0.0
20161030:0209,0.0,0.0,0.0,21.75,2.6,0.0
20161030:0309,0.0,0.0,0.0,22.02,2.41,0.0
20161030:0409,0.0,0.0,0.0,22.15,2.23,0.0
20161030:0509,6.51,202.08,13.79,22.28,2.06,0.0
20161030:0609,16.31,459.7,24.65,22.4,1.88,0.0
20161030:0709,23.78,667.73,33.96,22.9,2.52,0.0
20161030:0809,26.05,733.9,40.81,23.4,3.16,0.0
20161030:0909,29.61,838.49,44.06,23.9,3.81,0.0
20161030:1009,32.16,911.75,42.94,23.7,4.12,0.0
20161030:1109,30.08,844.01,37.74,23.5,4.43,0.0
20161030:1209,25.24,698.65,29.52,23.3,4.74,0.0
20161030:1309,16.96,469.05,19.33,22.88,4.9,0.0
20161030:1409,5.82,178.78,7.95,22.46,5.06,0.0
20161030:1509,0.0,0.0,0.0,22.03,5.21,0.0
20161030:1609,0.0,0.0,0.0,21.9,4.58,0.0
20161030:1709,0.0,0.0,0.0,21.76,3.94,0.0
20161030:1809,0.0,0.0,0.0,21.63,3.31,0.0
20161030:1909,0.0,0.0,0.0,21.45,3.05,0.0
20161030:2009,0.0,0.0,0.0,21.28,2.79,0.0
20161030:2109,0.0,0.0,0.0,21.1,2.52,0.0
20161030:2209,0.0,0.0,0.0,20.81,2.8,0.0
20161030:2309,0.0,0.0,0.0,20.51,3.09,0.0
20161031:0009,0.0,0.0,0.0,20.22,3.37,0.0
20161031:0109,0.0,0.0,0.0,20.55,3.39,0.0
20161031:0209,0.0,0.0,0.0,20.88,3.42,0.0
20161031:0309,0.0,0.0,0.0,21.21,3.45,0.0
20161031:0409,0.0,0.0,0.0,21.47,3.36,0.0
20161031:0509,5.13,160.7,13.59,21.72,3.26,0.0
20161031:0609,14.86,415.19,24.42,21.97,3.17,0.0
20161031:0709,23.47,650.7,33.69,22.29,3.59,0.0
20161031:0809,27.76,774.78,40.51,22.6,4.01,0.0
20161031:0909,30.73,862.29,43.74,22.91,4.43,0.0
20161031:1009,30.54,854.05,42.62,22.64,4.67,0.0
20161031:1109,30.51,848.02,37.45,22.37,4.91,0.0
20161031:1209,25.36,695.84,29.26,22.1,5.14,0.0
20161031:1309,15.96,440.03,19.11,21.92,4.82,0.0
20161031:1409,3.41,111.53,7.75,21.74,4.49,0.0
20161031:1509,0.0,0.0,0.0,21.56,4.17,0.0
20161031:1609,0.0,0.0,0.0,21.21,3.87,0.0
20161031:1709,0.0,0.0,0.0,20.87,3.58,0.0
20161031:1809,0.0,0.0,0.0,20.52,3.28,0.0
20161031:1909,0.0,0.0,0.0,20.53,3.24,0.0
20161031:2009,0.0,0.0,0.0,20.54,3.19,0.0
20161031:2109,0.0,0.0,0.0,20.55,3.14,0.0
20161031:2209,0.0,0.0,0.0,20.34,3.58,0.0
20161031:2309,0.0,0.0,0.0,20.12,4.01,0.0
20161101:0009,0.0,0.0,0.0,19.91,4.44,0.0
20161101:0109,0.0,0.0,0.0,20.03,5.65,0.0
20161101:0209,0.0,0.0,0.0,20.15,6.85,0.0
20161101:0309,0.0,0.0,0.0,20.27,8.06,0.0
